state,lon,lat,communityname,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,PersPerFam,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,PctHousOccup,PctHousOwnOcc,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,ViolentCrimesPerPop
New Jersey,-74.0298,40.248,Ocean,0.02,0.47,0.1,0.86,0.23,0.05,0.37,0.42,0.26,0.35,0.04,0.58,0.73,0.22,0.62,0.35,0.11,0.46,0.58,0.58,0.42,0.213,0.4,0.33,0.48,0.01,0.07,0.13,0.22,0.56,0.26,0.65,0.22,0.46,0.21,0.67,0.29,0.4,0.38,0.52,0.81,0.8,0.71,0.34,0.47,0.34,0.09,0.02,0.46,0.48,0.5,0.52,0.35,0.32,0.3,0.29,0.77,0.12,0.24,0.51,0.65,0.27,0.67,0.07,0.44,0.7,0.58,0.59,0.54,0.03,0.04,0.49,0.5,0.41,0.6,0.71,0.32,0.58,0.7,0.77,0.71,0.03,0.19,0.09
New Jersey,-74.9564,40.0159,Delran,0.01,0.63,0.14,0.85,0.14,0.02,0.5,0.49,0.34,0.3,0.02,0.58,0.76,0.44,0.6,0.38,0.09,0.43,0.41,0.41,0.36,0.2,0.28,0.28,0.39,0.02,0.03,0.16,0.3,0.36,0.24,0.66,0.39,0.39,0.3,0.5,0.25,0.44,0.3,0.65,0.78,0.71,0.7,0.46,0.51,0.01,0.2,0.01,0.21,0.21,0.26,0.26,0.07,0.06,0.07,0.06,0.87,0.05,0.29,0.69,0.75,0.41,0.79,0.05,0.29,0.76,0.74,0.11,0.58,0.09,0.18,0.34,0.56,0.53,0.34,0.46,0.14,0.45,0.91,0.84,0.79,0.02,0.17,0.16
New Jersey,-74.8869,39.7713,Waterford,0.07,0.71,0.09,0.91,0.06,0.03,0.44,0.47,0.25,0.2,0.01,0.53,0.81,0.25,0.5,0.27,0.12,0.3,0.32,0.32,0.28,0.22,0.22,0.02,0.25,0.11,0.06,0.24,0.34,0.23,0.16,0.72,0.28,0.37,0.39,0.36,0.38,0.35,0.3,0.72,0.86,0.9,0.85,0.22,0.48,0.14,0.18,0.01,0.4,0.3,0.33,0.28,0.06,0.04,0.04,0.03,0.93,0.04,0.34,0.75,0.74,0.57,0.89,0.06,0.17,0.9,0.88,0.47,0.75,0.03,0.05,0.25,0.58,0.67,0.59,0.78,0.06,0.62,0.72,0.71,0.79,0.1,0.02,0.05
New Jersey,-74.6986,40.5868,Branchburg,0.12,0.57,0.03,0.92,0.24,0.03,0.36,0.38,0.23,0.2,0.01,0.93,0.89,0.45,0.76,0.26,0.06,0.31,0.74,0.72,0.69,0.71,0.48,0.266842672,0.92,0.04,0.03,0.13,0.15,0.7,0.2,0.8,0.39,0.35,0.2,0.71,0.21,0.32,0.18,0.56,0.96,0.97,0.87,0.39,0.6,0.38,0.02,0.01,0.18,0.15,0.29,0.31,0.11,0.08,0.14,0.14,0.84,0.06,0.23,0.63,0.62,0.44,0.94,0.02,0.2,0.81,0.92,0.44,0.75,0.02,0.245,0.64,0.93,0.4,0.61,0.67,0.25,0.56,0.6,0.44,0.63,0.06,0.04,0.03
New Jersey,-74.2049,40.7673,East Orange,0.1,0.46,0.168,0.765,0.04,0.07,0.42,0.51,0.33,0.35,0.12,0.25,0.56,0.17,0.19,0.44,0.72,0.33,0.25,0.33,0.32,0.23,0.46,0.28,0.35,0.12,0.103789474,0.34,0.53,0.22,0.81,0.46,0.32,0.63,0.47,0.3,0.322307692,0.405934511,0.339902913,0.69,0.625,0.669,0.698671642,0.6,0.61,0.22,0.235,0.06,0.37,0.47,0.59,0.66,0.33,0.38,0.42,0.44,0.82,0.13,0.23765,0.47,0.82,0.4,0.13,0.089206349,0.82,0.76,0.553620951,0.46,0.21,0.08578125,0.211129469,0.27,0.42,0.6,0.61,0.76,0.38,0.53,0.61,0.84,0.76,0.01,0.219,0.222
New Jersey,-75.1902,40.6937,Phillipsburg,0.01,0.39,0.04,0.95,0.04,0.05,0.33,0.46,0.29,0.55,0.02,0.26,0.4,0.15,0.46,0.68,0.47,0.65,0.24,0.23,0.27,0.23,0.26,0.31,0.38,0.01,0.28,0.43,0.59,0.12,0.4,0.42,0.65,0.31,0.59,0.14,0.47,0.43,0.53,0.47,0.48,0.48,0.49,0.47,0.54,0.01,0.34,0.01,0.12,0.09,0.25,0.39,0.03,0.02,0.04,0.06,0.89,0.06,0.19,0.42,0.46,0.39,0.51,0.06,0.47,0.73,0.49,0.46,0.524,0.24,0.31,0.19,0.37,0.66,0.54,0.72,0.09,0.62,0.66,0.73,0.82,0.01,0.41,0.1
New Jersey,-74.4174,40.8653,Parsippany-Troy Hills,0.06,0.43,0.07,0.78,0.188039604,0.08,0.31,0.52,0.3,0.27,0.08,0.64,0.82,0.28,0.7,0.27,0.1,0.3,0.58,0.59,0.56,0.18,0.39,0.39,0.59,0.01,0.04,0.18,0.23,0.54,0.14,0.75,0.45,0.31,0.23,0.57,0.32,0.52,0.34,0.51,0.84,0.89,0.79,0.42,0.46,0.01,0.08,0.05,0.33,0.41,0.5,0.55,0.39,0.42,0.47,0.47,0.65,0.19,0.19,0.45,0.64,0.22,0.59,0.11,0.55,0.9,0.49,0.35,0.52,0.07,0.52,0.54,0.63,0.37,0.47,0.4,0.5,0.54,0.68,0.6,0.64,0.07,0.17,0.06
New Jersey,-74.3128,40.6278,Clark,0.01,0.44,0.168,0.97,0.1,0.05,0.26,0.35,0.24,0.69,0.02,0.63,0.54,0.14,0.76,0.7,0.1,0.474,0.53,0.51,0.385390244,0.213,0.43,0.51,0.58,0.01,0.03,0.26,0.32,0.37,0.21,0.48,0.48,0.42,0.26,0.56,0.13,0.38,0.19,0.44,0.9,0.98,0.71,0.27,0.46,0.2,0.02,0.01,0.05,0.1,0.12,0.14,0.03,0.05,0.05,0.06,0.75,0.09,0.17,0.49,0.56,0.09,0.87,0.02,0.3,0.95,0.8,0.57,0.4,0.01,0.16,0.51,0.66,0.4,0.57,0.68,0.23,0.78,0.95,0.87,0.9,0.01,0.28,0.04
New Jersey,-74.0435,40.8859,Hackensack,0.04,0.23,0.089946809,0.49,0.22,0.072406417,0.21,0.49,0.26,0.46,0.06,0.45,0.65,0.12,0.49,0.43,0.27,0.29,0.52,0.61,0.36,0.25,0.37,0.35,0.43,0.02,0.17,0.35,0.44,0.41,0.35,0.6,0.43,0.39,0.38,0.45,0.65,0.66,0.59,0.35,0.41,0.43,0.27,0.53,0.54,0.04,0.139435897,0.06,0.36,0.42,0.53,0.57,0.173505263,0.61,0.197283505,0.199791878,0.52,0.108605405,0.18,0.21,0.35,0.21,0.2,0.29,0.497476611,0.72,0.17,0.41,0.48,0.16,0.211129469,0.48,0.62,0.44,0.68,0.395,0.7,0.38,0.55,0.67,0.56,0.01,0.75,0.18
New Jersey,-74.0386,40.2091,Neptune Township,0.03,0.47,0.089946809,0.839381443,0.08,0.08,0.32,0.38,0.22,0.52,0.04,0.43,0.54,0.17,0.5,0.59,0.29,0.7,0.38,0.43,0.35,0.31,0.31,0.24,0.36,0.02,0.19,0.26,0.37,0.32,0.35,0.51,0.25,0.54,0.37,0.45,0.49,0.49,0.51,0.53,0.47,0.69,0.55,0.68,0.66,0.02,0.39,0.01,0.22,0.24,0.29,0.34,0.09,0.09,0.09,0.1,0.85,0.08,0.33,0.46,0.54,0.29,0.68,0.16,0.47,0.5,0.62,0.6,0.33,0.18,0.18,0.33,0.44,0.56,0.63,0.81,0.17,0.63,0.72,0.83,0.83,0.02,0.29,0.27
New Jersey,-75.1896,39.8318,West Deptford Township,0.02,0.42,0.08,0.93,0.05,0.02,0.37,0.52,0.31,0.32,0.03,0.44,0.74,0.1,0.49,0.36,0.13,0.4,0.42,0.4,0.38,0.11,0.49,0.266842672,0.376,0.01,0.13,0.18,0.34,0.28,0.2,0.65,0.44,0.34,0.44,0.4,0.5,0.41,0.41,0.51,0.75,0.78,0.62,0.41,0.49,0.01,0.22,0.01,0.22,0.19,0.15,0.16,0.04,0.03,0.02,0.02,0.91,0.03,0.18,0.46,0.58,0.18,0.73,0.07,0.49,0.91,0.65,0.37,0.6,0.08,0.15,0.22,0.44,0.34,0.42,0.49,0.07,0.61,0.64,0.7,0.79,0.04,0.1,0.06
New Jersey,-74.4121,40.5187,Edison,0.13,0.51,0.11,0.69,0.188039604,0.08,0.3,0.47,0.27,0.34,0.14,0.63,0.79,0.15,0.69,0.32,0.12,0.39,0.54,0.57,0.4,0.22,0.37,0.55,0.61,0.03,0.08,0.18,0.25,0.55,0.24,0.66,0.41,0.4,0.28,0.58,0.27,0.43,0.27,0.52,0.84,0.91,0.77,0.44,0.47,0.01,0.06,0.018163265,0.37,0.5,0.57,0.58,0.46,0.54,0.56,0.53,0.6,0.17,0.22,0.53,0.61,0.37,0.66,0.15,0.49,0.9,0.61,0.34,0.58,0.03,0.12,0.48,0.63,0.3,0.54,0.54,0.53,0.53,0.62,0.57,0.57,0.09,0.25,0.06
New Jersey,-74.9924,39.9526,Maple Shade,0.01,0.24,0.11,0.87,0.13,0.04,0.24,0.52,0.28,0.54,0.03,0.35,0.68,0.13,0.5,0.46,0.11,0.5,0.39,0.38,0.42,0.69,0.29,0.41,0.5,0.06,0.06,0.26,0.45,0.24,0.28,0.64,0.37,0.33,0.36,0.39,0.61,0.47,0.54,0.35,0.67,0.79,0.63,0.55,0.58,0.23,0.14,0.01,0.33,0.45,0.53,0.52,0.1,0.12,0.12,0.11,0.89,0.05,0.1,0.25,0.45,0.13,0.47,0.06,0.77,0.74,0.38,0.09,0.52,0.09,0.06,0.21,0.51,0.38,0.58,0.68,0.12,0.41,0.58,0.51,0.57,0.01,0.42,0.12
New Jersey,-74.4243,40.4959,Highland Park,0.01,0.26,0.17,0.77,0.31,0.1,0.2,0.48,0.25,0.43,0.02,0.46,0.7,0.27,0.67,0.42,0.15,0.31,0.54,0.57,0.39,0.7,0.29,0.4,0.47,0.01,0.14,0.2,0.25,0.322378465,0.3,0.7,0.29,0.41785323,0.15,0.411463737,0.34,0.59,0.38,0.39,0.75,0.88,0.52,0.75,0.73,0.47,0.18,0.02,0.300668424,0.76,0.74,0.68,0.172,0.195719388,0.197283505,0.65,0.66,0.2,0.13,0.29,0.5,0.21,0.33,0.11,0.69,0.8,0.26,0.5,0.25,0.05,0.09,0.45,0.59,0.48,0.56,0.72,0.55,0.41,0.56,0.54,0.45,0.063,0.6,0.04
New Jersey,-74.184,40.3451,Holmdel,0.44,0.44155359,0.01,0.82,0.188039604,0.04,0.52,0.39,0.29,0.24,0.01,0.352,0.86,0.19,0.86,0.27,0.11,0.39,0.94,0.92,0.385390244,0.213,0.286421984,0.02,0.376,0.42,0.03,0.19,0.19,0.322378465,0.11,0.52,0.22,0.53,0.08,0.411463737,0.04,0.36,0.09,0.72,0.98,0.99,0.94,0.18,0.470825243,0.61,0.03,0.01,0.1,0.08,0.13,0.17,0.09,0.06,0.09,0.11,0.68,0.12,0.36,0.85,0.82,0.64,0.98,0.01,0.497476611,0.91,0.98,0.73,0.73,0.02,0.245,0.248,0.78,0.38,0.67,0.42,0.36,0.46,0.75,0.66,0.68,0.05,0.05,0.04
New Jersey,-74.558,40.6669,Bernards Township,0.01,0.47,0.03,0.93,0.19,0.03,0.24,0.31,0.15,0.37,0.02,0.96,0.78,0.18,0.89,0.27,0.05,0.38,0.481647619,0.480019231,0.46,0.35,0.57,0.27,0.376,0.01,0.02,0.11,0.09,0.322378465,0.12,0.6,0.33,0.48,0.08,0.411463737,0.36,0.38,0.26,0.42,0.96,0.97,0.84,0.28,0.29,0.27,0.02,0.01,0.26,0.23,0.32,0.35,0.13,0.1,0.13,0.13,0.83,0.06,0.11,0.42,0.45,0.23,0.86,0.01,0.38,0.83,0.82,0.35,0.79,0.06,0.13,0.21885208,0.377,0.42,0.7,0.36,0.21,0.49,0.48,0.677375,0.52,0.07,0.06,0.03
New Jersey,-74.1854,40.8068,Bloomfield,0.06,0.33,0.08,0.84,0.31,0.09,0.26,0.43,0.26,0.61,0.07,0.46,0.54,0.11,0.67,0.61,0.16,0.62,0.47,0.46,0.36,0.2,0.42,0.48,0.48,0.02,0.14,0.29,0.37,0.4,0.33,0.55,0.41,0.47,0.25,0.48,0.3,0.51,0.33,0.45,0.76,0.85,0.62,0.43,0.49,0.01,0.11,0.04,0.35,0.41,0.44,0.48,0.32,0.33,0.33,0.32,0.68,0.15,0.17,0.36,0.54,0.18,0.54,0.09,0.63,0.85,0.44,0.55,0.04,0.04,0.18,0.44,0.5,0.37,0.63,0.86,0.39,0.7,0.77,0.76,0.75,0.01,0.71,0.15
New Jersey,-74.4115,40.5793,South Plainfield,0.02,0.65,0.12,0.82,0.25,0.08,0.36,0.42,0.26,0.41,0.03,0.65,0.77,0.23,0.68,0.45,0.1,0.51,0.44,0.43,0.47,0.48,0.31,0.43,0.56,0.01,0.06,0.25,0.32,0.29,0.25,0.65,0.46,0.3,0.32,0.41,0.18,0.4,0.21,0.62,0.82,0.94,0.84,0.61,0.56,0.2,0.08,0.01,0.18,0.21,0.33,0.38,0.14,0.13,0.19,0.21,0.77,0.09,0.32,0.7,0.68,0.6,0.93,0.06,0.13,0.97,0.93,0.6,0.38,0.03,0.11,0.41,0.67,0.51,0.61,0.61,0.31,0.69,0.88,0.79,0.84,0.02,0.2,0.1
New Jersey,-74.5329,40.8334,Morris,0.02,0.52,0.11,0.86,0.19,0.04,0.33,0.36,0.26,0.42,0.03,0.352,0.73,0.35,0.88,0.38,0.08,0.46,0.338,0.356,0.58,0.77,0.5,0.23,0.78,0.02,0.06,0.13,0.13,0.322378465,0.11,0.63,0.3,0.57,0.1,0.411463737,0.24,0.38,0.21,0.44,0.89,0.96,0.77,0.32,0.33,0.15,0.04,0.01,0.38,0.44,0.41,0.43,0.28,0.29,0.24,0.23,0.81,0.07,0.19,0.49,0.55,0.22,0.83,0.02,0.19,0.87,0.77,0.49,0.5,0.01,0.05,0.21885208,0.86,0.4,0.46,0.42,0.31,0.45,0.67,0.61,0.56,0.04,0.11,0.04
New Jersey,-74.6829,39.9721,Pemberton,0.03,0.68,0.089946809,0.52,0.27,0.15,0.5,0.54,0.32,0.18,0.06,0.39,0.79,0.28,0.3,0.25,0.32,0.74,0.25,0.25,0.34,0.15,0.22,0.38,0.39,0.02,0.17,0.26,0.4,0.12,0.33,0.65,0.25,0.52,0.46,0.25,0.46,0.43,0.55,0.69,0.6,0.69,0.6,0.52,0.6,0.02,0.3,0.01,0.19,0.19,0.21,0.23,0.09,0.08,0.08,0.08,0.76,0.07,0.42,0.73,0.7,0.72,0.68,0.24,0.36,0.84,0.69,0.5,0.6,0.24,0.24,0.2,0.41,0.48,0.54,0.53,0.2,0.4,0.6,0.53,0.46,0.042641907,0.04,0.16
New Jersey,-74.1563,40.7465,Harrison,0.01,0.49,0.01,0.83,0.36,0.072406417,0.36,0.52,0.3,0.45,0.02,0.37,0.6,0.27,0.41,0.47,0.17,0.46,0.29,0.29,0.51,0.17,0.28,0.41,0.44,0.01,0.3,0.281034304,0.76,0.23,0.48,0.49,0.6,0.16,0.74,0.19,0.34,0.57,0.35,0.56,0.69,0.69,0.67,0.46,0.37,0.01,0.29,0.04,0.42,0.48,0.53,0.57,0.172,0.169,0.169,0.167,0.764566327,0.127,0.3,0.52,0.58,0.53,0.14,0.089206349,0.74,0.81,0.16,0.52,0.17,0.32,0.245,0.37,0.5,0.37,0.65,0.395,0.198,0.46,0.61,0.59,0.55,0.063,0.274975728,0.24
New Jersey,-74.4074,40.6337,Plainfield,0.06,0.66,0.168,0.765,0.06,0.072406417,0.42,0.55,0.36,0.29,0.07,0.44,0.67,0.06,0.32,0.37,0.44,0.32,0.33,0.46,0.35,0.22,0.35,0.32,0.33,0.05,0.32,0.37,0.49,0.29,0.57,0.61,0.49,0.41,0.66,0.31,0.54,0.7,0.62,0.74,0.754306931,0.826378788,0.698671642,0.79,0.470825243,0.09,0.235,0.05,0.53,0.7,0.71,0.71,0.55,0.64,0.6,0.55,0.68,0.108605405,0.23765,0.69,0.77,0.62,0.41,0.089206349,0.54,0.78,0.39,0.49,0.19,0.08578125,0.39,0.35,0.54,0.53,0.69,0.71,0.45,0.48,0.62,0.67,0.66,0.02,0.64,0.099497436
New Jersey,-74.2632,40.6976,Union,0.06,0.44,0.18,0.8,0.2,0.08,0.33,0.38,0.27,0.73,0.08,0.51,0.47,0.07,0.68,0.73,0.12,0.68,0.46,0.45,0.38,0.79,0.42,0.266842672,0.57,0.02,0.09,0.36,0.43,0.34,0.25,0.49,0.36,0.4,0.3,0.44,0.22,0.43,0.24,0.44,0.78,0.91,0.76,0.55,0.54,0.01,0.12,0.05,0.13,0.19,0.23,0.26,0.14,0.17,0.19,0.2,0.65,0.17,0.18,0.44,0.49,0.24,0.79,0.05,0.37,0.94,0.74,0.64,0.25,0.04,0.13,0.45,0.54,0.49,0.59,0.82,0.44,0.71,0.88,0.73,0.88,0.02,0.46,0.17
New Jersey,-74.2402,40.8298,Verona,0.01,0.34,0.03,0.93,0.17,0.04,0.23,0.31,0.19,0.67,0.02,0.72,0.52,0.12,0.78,0.67,0.07,0.62,0.76,0.74,0.5,0.213,0.286421984,0.39,0.52,0.01,0.03,0.09,0.16,0.69,0.09,0.55,0.31,0.61,0.17,0.411463737,0.21,0.34,0.23,0.41,0.92,0.99,0.87,0.23,0.33,0.37,0.08,0.01,0.27,0.33,0.32,0.37,0.13,0.14,0.12,0.13,0.84,0.04,0.15,0.38,0.48,0.08,0.81,0.03,0.41,0.88,0.73,0.23,0.27,0.02,0.05,0.56,0.58,0.38,0.49,0.68,0.2,0.7,0.86,0.82,0.8,0.01,0.41,0.08
New Jersey,-74.6672,40.3573,Princeton,0.01,0.44155359,0.17,0.74,0.43,0.09,0.482,0.482,0.319,0.31,0.07,0.52,0.59,0.07,0.81,0.47,0.11,0.47,0.56,0.63,0.27,0.19,0.17,0.2,0.26,0.01,0.25,0.24,0.18,0.354,0.15,0.4,0.12,0.431,0.04,0.411463737,0.14,0.421,0.24,0.26,0.7,0.71,0.71,0.46,0.47,0.16,0.21,0.01,0.300668424,0.84,0.77,0.71,0.173505263,0.195719388,0.197283505,0.63,0.66,0.16,0.13,0.21,0.3,0.21,0.31,0.13,0.52,0.72,0.29,0.43,0.524,0.03,0.245,0.21885208,0.68,0.33,0.46,0.67,0.51,0.542105263,0.692200957,0.637,0.663,0.063,0.55,0.03
New Jersey,-74.3673,41.1311,West Milford,0.02,0.64,0.02,0.96,0.05,0.04,0.39,0.44,0.25,0.18,0.01,0.68,0.82,0.19,0.59,0.26,0.1,0.26,0.48,0.47,0.36,0.43,0.36,0.22,0.41,0.01,0.11,0.17,0.24,0.4,0.25,0.73,0.42,0.3,0.32,0.47,0.29,0.37,0.24,0.62,0.89,0.92,0.81,0.27,0.34,0.22,0.08,0.01,0.06,0.12,0.17,0.2,0.02,0.03,0.04,0.05,0.9,0.03,0.25,0.68,0.68,0.5,0.92,0.06,0.3,0.54,0.9,0.72,0.44,0.06,0.211129469,0.42,0.78,0.52,0.79,0.395,0.13,0.68,0.74,0.68,0.81,0.042641907,0.03,0.04
New Jersey,-74.375556,39.955278,Manchester,0.04,0.44155359,0.06,0.94,0.03,0.03,0.396790005,0.466675325,0.288938058,0.416,0.05,0.18,0.562,0.08,0.81,0.468,0.12,0.474,0.33,0.32,0.36,0.67,0.25,0.52,0.43,0.01,0.11,0.46,0.6,0.14,0.42,0.503,0.28,0.44,0.4,0.3,0.14,0.405934511,0.08,0.521213592,0.81,0.86,0.84,0.25,0.43,0.01,0.04,0.02,0.05,0.05,0.07,0.06,0.04,0.03,0.04,0.03,0.82,0.05,0.07,0.509952381,0.574341463,0.32,0.97,0.02,0.497476611,0.54,0.99,0.75,0.77,0.04,0.05,0.2,0.73,0.483,0.84,0.85,0.3,0.49,0.74,0.57,0.71,0.042641907,0.04,0.04
New Jersey,-74.3486,40.2859,Manalapan,0.03,0.7,0.06,0.9,0.22,0.05,0.44,0.36,0.24,0.43,0.04,0.76,0.61,0.34,0.73,0.52,0.09,0.48,0.54,0.54,0.38,0.47,0.44,0.28,0.49,0.01,0.05,0.17,0.23,0.52,0.24,0.49,0.28,0.42,0.18,0.65,0.04,0.28,0.06,0.72,0.98,0.97,0.91,0.11,0.21,0.1,0.05,0.02,0.1,0.11,0.17,0.21,0.06,0.06,0.09,0.1,0.79,0.08,0.32,0.76,0.74,0.49,0.97,0.03,0.28,0.77,0.96,0.43,0.77,0.04,0.07,0.58,0.68,0.492247619,0.68,0.395,0.27,0.32,0.7,0.51,0.51,0.09,0.07,0.04
New Jersey,-74.4015,40.6984,New Providence,0.11,0.46,0.01,0.92,0.3,0.05,0.23,0.33,0.2,0.44,0.02,0.84,0.7,0.32,0.87,0.44,0.08,0.57,0.85,0.83,0.291,0.13,0.61,0.41,0.6,0.01,0.05,0.16,0.14,0.322378465,0.11,0.66,0.27,0.43,0.11,0.76,0.13,0.34,0.21,0.47,0.96,0.87,0.84,0.42,0.47,0.45,0.03,0.01,0.26,0.26,0.34,0.35,0.23,0.2,0.24,0.22,0.76,0.08,0.15,0.5,0.57,0.24,0.78,0.03,0.25,0.96,0.72,0.47,0.38,0.03,0.33,0.66,0.7,0.41,0.45,0.36,0.37,0.51,0.78,0.66,0.72,0.01,0.26,0.02
New Jersey,-74.9489,39.9689,Moorestown,0.01,0.49,0.11,0.87,0.15,0.02,0.34,0.33,0.21,0.53,0.02,0.71,0.65,0.28,0.81,0.51,0.09,0.56,0.88,0.85,0.51,0.13,0.317,0.11,0.376,0.01,0.06,0.17,0.19,0.322378465,0.13,0.52,0.28,0.63,0.15,0.411463737,0.25,0.32,0.29,0.48,0.83,0.84,0.73,0.17,0.38,0.22,0.1,0.01,0.05,0.05,0.13,0.13,0.02,0.01,0.03,0.03,0.88,0.04,0.19,0.51,0.55,0.27,0.82,0.03,0.21,0.88,0.77,0.4,0.35,0.02,0.15,0.49,0.57,0.65,0.34,0.46,0.12,0.4,0.66,0.67,0.67,0.04,0.09,0.08
New Jersey,-74.7361,40.3016,Lawrenceville,0.03,0.53,0.16,0.8,0.28,0.05,0.56,0.58,0.288938058,0.41,0.04,0.65,0.71,0.33,0.76,0.4,0.11,0.5,0.64,0.63,0.58,0.09,0.45,0.45,0.4,0.01,0.08,0.17,0.19,0.73,0.13,0.61,0.25,0.72,0.13,0.411463737,0.22,0.59,0.31,0.42,0.78,0.9,0.76,0.52,0.55,0.01,0.18,0.02,0.32,0.4,0.46,0.44,0.24,0.26,0.27,0.23,0.74,0.09,0.16,0.44,0.47,0.32,0.71,0.05,0.37,0.79,0.68,0.52,0.65,0.01,0.05,0.45,0.67,0.45,0.49,0.47,0.31,0.54,0.5,0.42,0.53,0.06,0.1,0.11
New Jersey,-75.026,39.4864,Vineland,0.07,0.58,0.22,0.59,0.05,0.072406417,0.44,0.49,0.32,0.46,0.09,0.32,0.53,0.32,0.35,0.56,0.41,0.41,0.27,0.3,0.29,0.18,0.2,0.24,0.27,0.05,0.28,0.7,0.68,0.19,0.46,0.43,0.49,0.43,0.57,0.31,0.51,0.47,0.51,0.58,0.44,0.51,0.46,0.59,0.59,0.06,0.139435897,0.02,0.09,0.15,0.16,0.21,0.04,0.05,0.05,0.06,0.53,0.108605405,0.34,0.58,0.58,0.55,0.61,0.26,0.5,0.85,0.61,0.64,0.48,0.08578125,0.34,0.17,0.39,0.63,0.47,0.72,0.17,0.58,0.69,0.77,0.78,0.042641907,0.07,0.099497436
New Jersey,-74.524,39.3898,Pleasantville,0.01,0.47,0.168,0.839381443,0.11,0.19,0.38,0.54,0.32,0.43,0.03,0.3,0.6,0.07,0.21,0.48,0.4,0.44,0.25,0.28,0.32,0.23,0.22,0.3,0.32,0.02,0.31,0.39,0.59,0.18,0.56,0.53,0.09,0.26,0.33,0.23,0.72,0.67,0.68,0.6,0.754306931,0.826378788,0.698671642,0.67,0.65,0.04,0.235,0.01,0.32,0.36,0.46,0.49,0.14,0.14,0.16,0.16,0.74,0.17,0.47,0.49,0.55,0.43,0.47,0.3,0.64,0.807064677,0.45,0.68,0.4,0.08578125,0.211129469,0.14,0.54,0.59,0.6,0.395,0.19,0.59,0.55,0.73,0.68,0.01,0.23,0.099497436
New Jersey,-74.3301,40.7863,Livingston,0.03,0.64,0.02,0.84,0.57,0.03,0.35,0.34,0.24,0.45,0.04,0.352,0.77,0.21,0.87,0.44,0.09,0.48,0.338,0.356,0.37,0.03,0.53,0.266842672,0.77,0.08,0.02,0.12,0.13,0.322378465,0.1,0.65,0.25,0.64,0.09,0.411463737,0.04,0.35,0.09,0.56,0.94,0.96,0.88,0.38,0.47,0.23,0.03,0.03,0.22,0.25,0.3,0.37,0.23,0.24,0.26,0.29,0.68,0.17,0.23,0.69,0.65,0.367578947,0.97,0.04,0.497476611,0.98,0.98,0.38,0.4,0.263,0.21,0.66,0.377,0.39,0.43,0.42,0.46,0.56,0.9,0.8,0.77,0.04,0.16,0.04
New Jersey,-74.6166,39.3823,Egg Harbor,0.02,0.47,0.18,0.8,0.15,0.05,0.43,0.47,0.29,0.29,0.02,0.43,0.73,0.22,0.38,0.34,0.11,0.32,0.37,0.37,0.33,0.22,0.31,0.48,0.48,0.01,0.11,0.21,0.39,0.22,0.25,0.71,0.07,0.24,0.28,0.34,0.53,0.42,0.58,0.55,0.68,0.78,0.67,0.64,0.66,0.01,0.18,0.01,0.18,0.24,0.26,0.34,0.05,0.06,0.05,0.06,0.87,0.07,0.24,0.51,0.51,0.43,0.85,0.1,0.5,0.61,0.84,0.61,0.73,0.09,0.09,0.24,0.5,0.49,0.56,0.79,0.11,0.64,0.66,0.79,0.82,0.042641907,0.03,0.17
New Jersey,-74.6672,40.3573,Princeton,0.01,0.39,0.13,0.76,0.45,0.07,0.25,0.35,0.18,0.49,0.27,0.83,0.68,0.34,0.92,0.42,0.11,0.46,0.338,0.356,0.4,0.213,0.53,0.36,0.91,0.01,0.14,0.11,0.06,0.354,0.18,0.52,0.16,0.431,0.01,0.435,0.19,0.37,0.34,0.32,0.84,0.88,0.77,0.48,0.39,0.34,0.12,0.02,0.300668424,0.74,0.69,0.64,0.172,0.195719388,0.197283505,0.199791878,0.65,0.16,0.13,0.41,0.42,0.41,0.6,0.08,0.29,0.74,0.6,0.38,0.4,0.03,0.2,0.423912621,0.45,0.41,0.42,0.47,0.61,0.2,0.54,0.38,0.697247573,0.05,0.07,0.03
